"id","monthly_rent_payment","overcrowding_by_bedrooms","number_of_all_rooms_in_the_house","overcrowding_by_rooms","has_bathroom_in_the_household","if_the_household_has_refrigerator","males_younger_than_12_years_of_age","males_12_years_of_age_and_older","total_males_in_the_household","females_younger_than_12_years_of_age","females_12_years_of_age_and_older","total_females_in_the_household","persons_younger_than_12_years_of_age","persons_12_years_of_age_and_older","number_of_persons_living_in_the_household","years_of_schooling","years_behind_in_school","household_size","if_predominant_material_on_the_outside_wall_is_block_or_brick","if_predominant_material_on_the_outside_wall_is_socket_wood_zinc_or_absbesto","if_predominant_material_on_the_outside_wall_is_prefabricated_or_cement","if_predominant_material_on_the_outside_wall_is_waste_material","if_predominant_material_on_the_outside_wall_is_wood","if_predominant_material_on_the_outside_wall_is_zink","if_predominant_material_on_the_outside_wall_is_natural_fibers","if_predominant_material_on_the_outside_wall_is_other","if_predominant_material_on_the_floor_is_mosaic_ceramic_terrazo","if_predominant_material_on_the_floor_is_cement","if_predominant_material_on_the_floor_is_other","if_predominant_material_on_the_floor_is_natural_material","if_no_floor_at_the_household","if_predominant_material_on_the_floor_is_wood","if_predominant_material_on_the_roof_is_metal_foil_or_zink","if_predominant_material_on_the_roof_is_fiber_cement_mezzanine","if_predominant_material_on_the_roof_is_natural_fibers","if_predominant_material_on_the_roof_is_other","if_the_house_has_ceiling","if_water_provision_inside_the_dwelling","if_water_provision_outside_the_dwelling","if_no_water_provision","electricity_from_cnfl_ice_esph_or_jasec","electricity_from_private_plant","no_electricity_in_the_dwelling","no_toilet_in_the_dwelling","toilet_connected_to_septic_tank","toilet_connected_to_black_hole_or_letrine","toilet_connected_to_other_system","no_main_source_of_energy_used_for_cooking_no_kitchen","main_source_of_energy_used_for_cooking_electricity","main_source_of_energy_used_for_cooking_gas","main_source_of_energy_used_for_cooking_wood_charcoal","if_rubbish_disposal_mainly_by_tanker_truck","if_rubbish_disposal_mainly_by_botan_hollow_or_buried","if_rubbish_disposal_mainly_by_burning","if_rubbish_disposal_mainly_by_throwing_in_an_unoccupied_space","if_rubbish_disposal_mainly_other","if_walls_are_bad","if_walls_are_regular","if_walls_are_good","if_roof_are_bad","if_roof_are_regular","if_roof_are_good","if_floor_are_bad","if_floor_are_regular","if_floor_are_good","if_disable_person","if_male","if_female","if_less_than_10_years_old","if_free_or_coupled_uunion","if_married","if_divorced","if_separated","if_single","if_household_head","household_level_identifier","number_of_children_0_to_19_in_household","number_of_adults_in_household","no_of_individuals_65_plus_in_the_household","of_total_individuals_in_the_household","dependency","edjefe","edjefa","meaneduc","no_level_of_education","incomplete_primary","complete_primary","incomplete_academic_secondary_level","complete_academic_secondary_level","incomplete_technical_secondary_level","complete_technical_secondary_level","undergraduate_and_higher_education","postgraduate_higher_education","bedrooms","overcrowding","own_and_fully_paid_house","own_paying_in_installments","rented","precarious","other_assigned_borrowed","if_the_household_has_notebook_or_desktop_computer","if_the_household_has_tv","no_of_mobile_phones","region_central","region_chorotega","region_pacafico_central","region_huetar_atlantica","region_huetar_norte","area_zona_urbana","area_zona_rural","age_in_years","years_of_education_of_male_head_of_household_squared","target"
"ID_d46aec5f5",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"f80ccb0a9",0,2,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,87,0,"two"
"ID_7d807f0e0",0,0,5,0,1,1,1,2,3,0,2,2,1,4,5,6.6,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"ec85ffa09",3,2,0,5,1.5,6,0,11.5,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,40,36,"two"
"ID_40fef853c",0,0,6,0,1,1,2,1,3,0,1,1,2,2,4,3.75,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"84509f888",2,2,0,4,1,0,0,5.5,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,39,0,"three"
"ID_c96e06641",0,0,3,0,1,1,0,1,1,0,2,2,0,3,3,6,1.33333333333333,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"f48d96a60",1,2,0,3,0.5,0,6,6,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,62,0,"two"
"ID_f3750e2a7",80000,0,4,0,1,1,0,1,1,1,1,2,1,2,3,7.33333333333333,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,"924b014d0",1,2,0,3,0.5,0,11,11,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,30,0,"three"
"ID_9afba2ddd",0,1,4,1,1,0,2,3,5,2,4,6,4,7,11,3.72727272727273,0.363636363636364,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,"b7a0b59d7",6,5,1,11,1.75,0,0,5.1999998,1,0,0,0,0,0,0,0,0,2,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,78,0,"two"
"ID_3c2491b0f",140000,0,4,0,1,1,1,1,2,0,3,3,1,4,5,5.6,0.2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"22c3ec8d4",2,3,0,5,0.66666669,0,6,5.6666665,0,0,1,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,42,0,"two"
"ID_e3fcbd183",70000,0,5,0,1,1,1,1,2,0,2,2,1,3,4,6.75,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,"1d80c214a",2,2,0,4,1,8,0,8.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,31,64,"three"
"ID_45429eae0",3e+05,0,5,0,1,1,0,1,1,0,2,2,0,3,3,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,"96086df5c",0,3,0,3,0,0,11,12,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,1,1,3,1,0,0,0,0,1,0,24,0,"four"
"ID_fea8ddcc8",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,4.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,"375d5dff6",0,2,2,2,8,5,0,4.5,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,72,25,"three"
"ID_9b8441f93",0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,9.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,"d0331e429",0,2,2,2,8,13,0,9.5,0,0,0,0,0,0,0,1,0,4,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,75,169,"four"
"ID_14ab34f4e",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,14.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"d2ed106ac",0,2,2,2,8,16,0,14.5,0,0,0,0,0,0,0,1,0,3,0.66666669,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72,256,"four"
"ID_0bce63f9c",0,0,5,0,1,1,1,1,2,1,2,3,2,3,5,7,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"44f219a16",3,2,0,5,1.5,9,0,12,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,41,81,"three"
"ID_a9f82cba8",0,0,6,0,1,1,0,1,1,0,0,0,0,1,1,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,"f78b21d0c",0,1,0,1,0,11,0,11,0,0,0,0,1,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54,121,"four"
"ID_be237e41f",0,0,5,0,1,1,0,0,0,0,1,1,0,1,1,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,"9f5fa0b28",0,1,0,1,0,0,8,8,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,56,0,"four"
"ID_746755c6a",0,0,4,0,1,0,0,3,3,0,1,1,0,4,4,6.25,0.25,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"87366ccf7",1,3,0,4,0.33333334,6,0,6.3333335,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,50,36,"two"
"ID_4ed1a2197",0,0,6,0,1,1,0,1,1,0,1,1,0,2,4,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"211fde63c",0,2,0,2,0,0,6,9,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,57,0,"four"
"ID_99c043cc8",0,0,5,0,1,0,0,1,1,0,1,1,0,2,2,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"92820444d",0,2,2,2,8,3,0,3,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,65,9,"four"
"ID_04ec934df",30000,0,5,0,1,1,0,1,1,0,1,1,0,2,2,9,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"76ca7bf61",0,2,0,2,0,0,9,9,0,0,0,1,0,0,0,0,0,3,0.66666669,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,21,0,"four"
"ID_da422afee",89000,0,3,0,1,1,0,1,1,0,1,1,0,2,2,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,"64fb7a4a0",1,1,0,2,1,11,0,11,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,46,121,"four"
"ID_481e674a2",0,0,3,0,1,1,0,1,1,0,3,3,0,4,4,3.5,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"94b615f8a",0,4,0,4,0,6,0,3.5,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,23,36,"four"
"ID_77a07cd1e",60000,0,5,0,1,1,0,2,2,0,2,2,0,4,4,8.75,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"e3c3a9fe1",2,2,0,4,1,11,0,9.5,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,36,121,"four"
"ID_5d4ecf78e",0,0,6,0,1,1,0,2,2,0,1,1,0,3,3,9.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,"9041d2699",0,3,1,3,0.5,0,4,9.333333,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,3,1,0,0,0,0,1,0,64,0,"four"
"ID_ea8c0699c",0,0,4,0,1,1,1,2,3,1,1,2,2,3,5,4.4,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"34bab1f1f",3,2,0,5,1.5,6,0,8.5,0,0,1,0,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,47,36,"one"
"ID_2ec3c9892",0,1,3,0,1,1,0,1,1,2,1,3,2,2,4,4.75,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,"5dbf9fa26",2,2,0,4,1,0,6,8.5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,37,0,"four"
"ID_15d1b2d33",0,0,6,0,1,1,0,2,2,0,1,1,0,3,3,6.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,"825fdfb7f",0,3,2,3,2,15,0,6.3333335,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,56,225,"four"
"ID_37e7b3aaa",0,0,4,0,1,1,0,0,0,0,3,3,0,3,3,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"60027579",1,2,0,3,0.5,0,7,9,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,53,0,"four"
"ID_17b31e21e",0,0,5,0,1,1,0,3,3,0,4,4,0,7,7,7.57142857142857,0.428571428571429,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"1a1cebc72",3,4,0,7,0.75,0,6,10.25,0,0,1,0,0,0,0,0,0,3,2.3333333,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,64,0,"two"
"ID_ca1cfb0b3",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,3.5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,"cce5bc0cf",0,2,0,2,0,0,0,3.5,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,43,0,"four"
"ID_05a3b0997",0,0,6,0,1,1,0,2,2,0,1,1,0,3,3,6.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"ee48254a8",0,3,1,3,0.5,4,0,6.3333335,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,64,16,"one"
"ID_54532ad3a",0,0,5,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"2203941ce",0,1,1,1,8,0,1,1,0,1,0,0,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,87,0,"two"
"ID_b8dfb4fc0",0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,5,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,"f3fe91052",1,1,0,2,1,0,6,6,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,38,0,"two"
"ID_4203fd5e2",0,0,3,0,1,1,0,1,1,0,0,0,0,1,1,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,"ee3d80cb6",0,1,1,1,8,7,0,7,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,77,49,"two"
"ID_12dc9773c",120000,0,3,0,1,1,0,1,1,0,0,0,0,1,1,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,"63b391b92",0,1,0,1,0,9,0,9,0,0,0,1,0,0,0,0,0,2,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,33,81,"four"
"ID_4e81d1658",0,0,4,0,1,1,0,1,1,1,1,2,1,2,3,6.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"1ae6c14d5",1,2,0,3,0.5,0,13,8,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,33,0,"four"
"ID_9dbda203a",175000,0,5,0,1,1,1,1,2,1,1,2,2,2,4,4.25,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"7d35518b5",2,2,0,4,1,7,0,6.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,3,1,0,0,0,0,1,0,34,49,"two"
"ID_912b056bd",0,0,3,0,1,1,1,2,3,0,1,1,1,3,4,4.25,0.75,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,"fe4251897",2,2,0,4,1,6,0,6,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,3,0,0,0,1,0,1,0,34,36,"two"
"ID_62524d9d5",27000,0,4,0,1,1,1,1,2,0,1,1,1,2,3,6,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,"7120e8514",1,2,0,3,0.5,7,0,9,0,0,0,1,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,28,49,"two"
"ID_1fd1e1ed2",68000,0,4,0,1,1,0,2,2,1,1,2,1,3,4,7,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"890b416aa",2,2,0,4,1,8,0,10.5,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,38,64,"three"
"ID_9d02c7e76",0,0,4,0,1,1,0,1,1,2,1,3,2,2,4,4.25,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,"f6ceb6853",2,2,0,4,1,0,6,6,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0,30,0,"two"
"ID_f9c2761db",0,0,5,0,1,1,0,0,0,0,1,1,0,1,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"1f52ed380",0,1,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,70,0,"three"
"ID_4d6a67ba2",0,0,5,0,1,1,0,0,0,0,3,3,0,3,3,8.66666666666667,0.333333333333333,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"09bf46466",2,1,0,3,2,0,11,22,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,36,0,"three"
"ID_f551efbc8",0,0,5,0,1,1,0,1,1,0,2,2,0,3,3,5.66666666666667,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"efee7003c",0,3,3,3,8,9,0,5.6666665,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,95,81,"two"
"ID_4f4963bf1",0,0,5,0,1,1,0,1,1,0,3,3,0,4,4,9.5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"29b41bea5",1,3,0,4,0.33333334,0,6,12.666667,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,54,0,"four"
"ID_dcf772fc0",0,0,5,0,1,1,0,1,1,0,1,1,0,2,2,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"6828b5633",0,2,0,2,0,3,0,3,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,62,9,"one"
"ID_f3c42783a",0,0,5,0,1,1,0,1,1,0,3,3,0,4,4,7.75,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"178a60510",1,3,0,4,0.33333334,6,0,7,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,52,36,"two"
"ID_b0262e36b",0,0,4,0,1,1,0,0,0,0,1,1,0,1,1,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,"d501218d4",0,1,0,1,0,0,6,6,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,60,0,"two"
"ID_d0a9402fa",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,"2cb443214",0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,77,0,"three"
"ID_cee3b09b1",20000,0,6,0,1,0,0,1,1,0,0,0,0,1,1,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"4cc256324",0,1,0,1,0,6,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,50,36,"four"
