"monthly_rent_payment","overcrowding_by_bedrooms","number_of_all_rooms_in_the_house","overcrowding_by_rooms","has_bathroom_in_the_household","if_the_household_has_refrigerator","males_younger_than_12_years_of_age","males_12_years_of_age_and_older","total_males_in_the_household","females_younger_than_12_years_of_age","females_12_years_of_age_and_older","total_females_in_the_household","persons_younger_than_12_years_of_age","persons_12_years_of_age_and_older","number_of_persons_living_in_the_household","years_of_schooling","years_behind_in_school","household_size","if_predominant_material_on_the_outside_wall_is_block_or_brick","if_predominant_material_on_the_outside_wall_is_socket_wood_zinc_or_absbesto","if_predominant_material_on_the_outside_wall_is_prefabricated_or_cement","if_predominant_material_on_the_outside_wall_is_waste_material","if_predominant_material_on_the_outside_wall_is_wood","if_predominant_material_on_the_outside_wall_is_zink","if_predominant_material_on_the_outside_wall_is_natural_fibers","if_predominant_material_on_the_outside_wall_is_other","if_predominant_material_on_the_floor_is_mosaic_ceramic_terrazo","if_predominant_material_on_the_floor_is_cement","if_predominant_material_on_the_floor_is_other","if_predominant_material_on_the_floor_is_natural_material","if_no_floor_at_the_household","if_predominant_material_on_the_floor_is_wood","if_predominant_material_on_the_roof_is_metal_foil_or_zink","if_predominant_material_on_the_roof_is_fiber_cement_mezzanine","if_predominant_material_on_the_roof_is_natural_fibers","if_predominant_material_on_the_roof_is_other","if_the_house_has_ceiling","if_water_provision_inside_the_dwelling","if_water_provision_outside_the_dwelling","if_no_water_provision","electricity_from_cnfl_ice_esph_or_jasec","electricity_from_private_plant","no_electricity_in_the_dwelling","no_toilet_in_the_dwelling","toilet_connected_to_septic_tank","toilet_connected_to_black_hole_or_letrine","toilet_connected_to_other_system","no_main_source_of_energy_used_for_cooking_no_kitchen","main_source_of_energy_used_for_cooking_electricity","main_source_of_energy_used_for_cooking_gas","main_source_of_energy_used_for_cooking_wood_charcoal","if_rubbish_disposal_mainly_by_tanker_truck","if_rubbish_disposal_mainly_by_botan_hollow_or_buried","if_rubbish_disposal_mainly_by_burning","if_rubbish_disposal_mainly_by_throwing_in_an_unoccupied_space","if_rubbish_disposal_mainly_other","if_walls_are_bad","if_walls_are_regular","if_walls_are_good","if_roof_are_bad","if_roof_are_regular","if_roof_are_good","if_floor_are_bad","if_floor_are_regular","if_floor_are_good","if_disable_person","if_male","if_female","if_less_than_10_years_old","if_free_or_coupled_uunion","if_married","if_divorced","if_separated","if_single","if_household_head","number_of_children_0_to_19_in_household","number_of_adults_in_household","no_of_individuals_65_plus_in_the_household","of_total_individuals_in_the_household","dependency","edjefe","edjefa","meaneduc","no_level_of_education","incomplete_primary","complete_primary","incomplete_academic_secondary_level","complete_academic_secondary_level","incomplete_technical_secondary_level","complete_technical_secondary_level","undergraduate_and_higher_education","postgraduate_higher_education","bedrooms","overcrowding","own_and_fully_paid_house","own_paying_in_installments","rented","precarious","other_assigned_borrowed","if_the_household_has_notebook_or_desktop_computer","if_the_household_has_tv","no_of_mobile_phones","region_central","region_chorotega","region_pacafico_central","region_huetar_atlantica","region_huetar_norte","area_zona_urbana","area_zona_rural","age_in_years","years_of_education_of_male_head_of_household_squared","target"
120000,0,4,0,1,1,1,1,2,0,1,1,1,2,3,4.666667,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,3,0.5,6,0,6,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,40,36,"four"
89000,0,3,0,1,1,0,1,1,0,2,2,0,3,3,7.666667,0.3333333,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,2,0,3,0.5,0,5,8,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,52,0,"one"
0,0,5,0,1,1,0,1,1,0,1,1,0,2,2,4.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,2,8,6,0,4.5,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,74,36,"one"
0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,12.5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,2,1,14,0,12.5,0,0,0,0,0,0,0,1,0,3,0.6666667,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,69,196,"four"
180000,0,5,0,1,1,0,2,2,0,1,1,0,3,3,6.666667,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,0,3,0,0,3,6.666666,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,47,0,"four"
90000,0,3,0,1,1,2,1,3,0,1,1,2,2,4,4.25,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,11,0,8.5,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,39,121,"two"
185000,0,6,0,1,1,0,3,3,0,2,2,0,5,5,8.8,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3,0,5,0.6666667,0,10,14.66667,0,0,0,1,0,0,0,0,0,4,1.25,0,1,0,0,0,0,1,5,1,0,0,0,0,1,0,45,0,"four"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,4.5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,3,0,4.5,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,54,9,"one"
150000,0,4,0,1,1,0,0,0,0,1,1,0,1,1,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,16,16,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,64,0,"four"
0,1,3,0,1,1,1,2,3,0,1,1,1,3,4,5,0.25,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0,4,1,0,6,4.5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,32,0,"two"
80000,0,5,0,1,1,0,2,2,2,3,5,2,5,7,6.571429,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5,2,0,7,2.5,6,0,8.5,0,0,1,0,0,0,0,0,0,3,2.333333,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,39,36,"one"
20000,0,4,0,1,1,0,0,0,0,2,2,0,2,2,9,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2,1,0,11,11,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,44,0,"two"
0,0,7,0,1,0,1,3,4,1,3,4,2,6,8,4,0.25,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,5,0,8,0.6,0,0,5,1,0,0,0,0,0,0,0,0,5,1.6,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,52,0,"three"
0,1,4,1,1,1,1,2,3,0,1,1,1,3,11,3,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,4,0.3333333,6,0,4,0,0,1,0,0,0,0,0,0,2,5.5,0,0,0,1,0,0,0,5,1,0,0,0,0,1,0,50,36,"three"
0,0,3,0,1,1,0,1,1,0,1,1,0,2,2,6,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,1,0,6,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,28,1,"four"
0,0,4,0,1,1,1,0,1,0,1,1,1,1,2,6.5,0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,2,1,0,10,10,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,29,0,"two"
0,0,4,0,1,1,0,1,1,1,1,2,1,2,3,7,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,0,3,0.5,10,0,10.5,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,24,100,"four"
0,0,6,0,1,1,2,2,4,0,2,2,2,4,6,5.333333,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,2,4,1,6,1,0,9,8,0,0,0,1,0,0,0,0,0,4,1.5,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,60,0,"two"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,8.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,6,0,8.5,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,24,36,"four"
450000,0,5,0,1,1,0,1,1,0,2,2,0,3,3,11.66667,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3,0,3,0,6,0,11.66667,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,46,36,"four"
2e+05,0,3,0,1,1,0,2,2,0,1,1,0,3,3,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,3,0,6,0,10,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,37,36,"four"
3e+05,0,8,0,1,1,0,1,1,0,4,4,0,5,5,10.8,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,4,0,5,0.25,11,0,12.25,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,1,1,5,1,0,0,0,0,1,0,64,121,"four"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,6,0.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,6,6,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,62,0,"two"
0,0,5,0,1,1,0,2,2,0,2,2,0,4,4,11.25,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,4,1,11,0,19,0,0,0,0,1,0,0,0,0,3,1.333333,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,43,121,"four"
0,0,4,0,1,1,0,1,1,0,2,2,0,3,3,2.333333,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,3,8,0,0,0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,68,0,"two"
0,0,5,0,1,1,2,1,3,0,2,2,2,3,5,3.6,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,3,1,5,1.5,0,1,5.333334,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,70,0,"one"
0,0,5,0,1,1,1,1,2,0,1,1,1,2,3,5.666667,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,0,3,0.5,0,6,6,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,44,0,"three"
570540,0,9,0,1,1,0,2,2,0,3,3,0,5,5,12.6,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,5,1.5,21,0,24.5,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,1,1,5,1,0,0,0,0,1,0,57,441,"four"
0,0,5,0,1,1,0,0,0,0,1,1,0,1,1,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,8,8,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,56,0,"four"
0,0,5,0,1,1,0,1,1,0,0,0,0,1,1,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,6,0,6,0,0,1,0,0,0,0,0,0,3,0.3333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,56,36,"four"
0,0,7,0,1,1,0,1,1,0,2,2,0,3,3,14.33333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,16,0,16,0,0,0,0,0,0,0,1,0,5,0.6,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,54,256,"four"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,1.5,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,3,0,1.5,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,44,9,"one"
0,0,4,0,1,1,0,0,0,0,3,3,0,3,3,3.666667,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,3,2,0,2,2.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,49,0,"one"
360000,0,6,0,1,1,0,1,1,0,0,0,0,1,3,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,15,0,15,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,28,225,"four"
0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,2,2,2,8,0,6,3,0,0,1,0,0,0,0,0,0,4,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,66,0,"two"
3e+05,0,5,0,1,1,0,1,1,0,2,2,0,3,3,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,0,3,0,0,11,12,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,1,1,3,1,0,0,0,0,1,0,24,0,"four"
0,0,5,0,1,1,2,1,3,0,2,2,2,3,5,3.6,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,3,1,5,1.5,0,1,5.333334,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,70,0,"one"
25000,0,4,0,1,1,1,1,2,0,2,2,1,3,4,7.75,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2,2,0,4,1,0,8,15.5,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,43,0,"one"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,5,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,6,0,5,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,33,36,"two"
0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,6.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,2,8,7,0,6.5,0,0,0,1,0,0,0,0,0,3,0.6666667,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,77,49,"four"
855810,0,7,0,1,1,0,1,1,0,2,2,0,3,3,13.66667,0.3333333,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,18,0,17,0,0,0,0,0,0,0,0,1,4,0.75,0,0,1,0,0,1,1,5,1,0,0,0,0,0,1,49,324,"four"
2e+05,0,4,0,1,1,1,1,2,0,1,1,1,2,3,11.66667,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,18,0,17.5,0,0,0,0,0,0,0,0,1,2,1.5,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,37,324,"four"
0,0,5,0,1,1,0,1,1,1,3,4,1,4,5,6.2,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4,1,5,0.6666667,0,6,7.75,0,0,1,0,0,0,0,0,0,3,1.666667,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,49,0,"three"
0,0,7,0,1,1,2,1,3,0,2,2,2,3,5,4.8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,2,3,2,5,4,0,11,7.666666,0,0,0,0,1,0,0,0,0,4,1.25,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,84,0,"one"
6e+05,0,6,0,1,1,0,1,1,0,1,1,0,2,2,8.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,11,0,8.5,0,0,0,0,1,0,0,0,0,5,0.4,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,63,121,"four"
0,0,4,0,1,1,0,1,1,1,1,2,1,2,3,2.666667,0.6666667,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,36,0,"one"
0,0,5,0,1,1,0,2,2,0,1,1,0,3,3,9,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,7,0,9.5,0,0,0,0,0,1,0,0,0,2,1.5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,48,49,"four"
0,0,3,0,1,1,0,1,1,0,1,1,0,2,2,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,2,2,2,8,3,0,3,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80,9,"one"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,4.5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,3,0,4.5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,56,9,"one"
65000,0,3,0,1,0,1,0,1,1,2,3,2,2,4,3.75,0.25,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3,1,0,4,3,0,6,6,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30,0,"two"
240000,0,8,0,1,1,1,1,2,0,1,1,1,2,3,12.66667,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,21,0,19,0,0,0,0,0,0,0,0,1,4,0.75,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,38,441,"four"
150000,0,6,0,1,1,1,1,2,1,2,3,2,3,5,4,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,5,1.5,11,0,10,0,0,0,0,1,0,0,0,0,3,1.666667,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,31,121,"one"
0,0,6,0,1,1,2,1,3,0,2,2,2,3,5,6.6,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2,0,5,1.5,11,0,11,0,0,0,0,1,0,0,0,0,3,1.666667,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,41,121,"two"
